Source_IP,Destination_IP,Source_Port,Destination_Port,Protocol,Packet_Size,Inter_Arrival_Time,Flow_Duration,Throughput,Jitter,Label
201.216.161.218,141.243.151.242,49320,170,ICMP,1095,0.089421,18.28,59.9,6.48,FTP
144.236.144.225,144.104.62.199,51661,160,UDP,1297,0.08976,5.91,219.46,4.75,FTP
150.198.140.97,36.181.110.151,12403,381,UDP,1166,0.086224,21.89,53.27,9.8,DDoS
228.74.139.19,206.225.242.206,4782,217,TCP,1475,0.086289,25.31,58.28,8.32,Normal
22.145.126.120,46.70.21.1,30745,334,UDP,663,0.093222,1.99,333.17,5.97,HTTP
144.76.95.209,9.86.233.219,23520,207,TCP,1387,0.026141,1.87,741.71,7.12,HTTP
118.253.45.209,8.208.15.91,35842,347,TCP,590,0.010009,22.44,26.29,9.17,DDoS
253.57.130.78,29.185.7.11,1936,364,ICMP,1351,0.073776,4.59,294.34,5.74,Normal
20.81.20.19,153.71.187.188,1132,151,ICMP,902,0.022035,22.09,40.83,7.06,FTP
232.6.191.106,100.203.135.83,30876,38,ICMP,282,0.060975,11.73,24.04,6.16,Normal
142.12.91.38,212.92.142.204,63701,435,TCP,548,0.091023,4.12,133.01,7.11,HTTP
224.60.136.127,225.166.56.242,47913,97,TCP,457,0.004388,28.44,16.07,8.87,Normal
100.27.213.59,157.33.34.151,64196,196,TCP,202,0.04146,12.96,15.59,6.88,Normal
10.148.152.92,46.227.15.109,54927,344,TCP,235,0.072423,10.75,21.86,4.44,HTTP
174.74.246.138,146.83.90.59,4059,345,ICMP,484,0.01858,24.33,19.89,0.25,HTTP
81.9.84.53,33.59.122.131,1571,282,UDP,1374,0.060018,23.2,59.22,4.78,ICMP
27.204.210.114,71.250.129.137,50294,182,ICMP,1007,0.009358,6.01,167.55,4.31,FTP
142.72.13.237,171.230.174.99,9489,39,UDP,1160,0.095186,15.04,77.13,7.32,Normal
75.134.175.59,81.99.248.92,54321,234,UDP,1484,0.049737,21.75,68.23,3.37,HTTP
25.175.92.157,149.144.128.120,33702,362,TCP,1133,0.087235,5.63,201.24,6.6,HTTP
65.67.104.102,86.24.228.89,60193,217,ICMP,1112,0.022172,22.28,49.91,5.92,HTTP
65.160.53.51,172.13.196.242,48375,147,TCP,64,0.08934,11.32,5.65,7.29,Normal
111.118.6.93,233.161.192.20,41635,200,UDP,655,0.039072,15.47,42.34,9.87,ICMP
58.157.64.127,243.67.97.248,63228,44,ICMP,564,0.033875,9.35,60.32,0.91,ICMP
220.31.76.140,48.235.249.16,15921,269,TCP,1209,0.069865,4.77,253.46,7.21,Normal
137.62.193.60,63.249.151.92,49355,383,UDP,250,0.095334,29.77,8.4,4.83,FTP
91.194.252.33,61.68.245.94,64198,253,ICMP,1211,0.04292,6.77,178.88,9.86,FTP
118.101.103.93,11.43.191.137,38939,156,TCP,923,0.046427,3.9,236.67,2.5,FTP
242.68.135.60,53.131.5.24,12096,105,ICMP,627,0.055736,5.17,121.28,9.0,ICMP
158.204.221.48,143.31.135.2,17286,366,TCP,1415,0.09513,19.91,71.07,2.73,ICMP
32.144.60.46,180.60.229.201,29454,294,ICMP,693,0.071314,21.72,31.91,4.15,DDoS
108.230.179.52,52.23.28.248,21395,124,UDP,241,0.026067,16.35,14.74,0.88,FTP
159.154.200.174,46.120.149.191,28610,65,UDP,272,0.011336,3.22,84.47,5.25,FTP
98.252.214.37,93.126.144.104,35252,197,UDP,1157,0.033313,19.51,59.3,4.74,ICMP
172.63.239.31,231.31.174.203,38022,101,ICMP,382,0.023316,20.96,18.23,2.0,ICMP
83.223.45.51,233.12.74.124,7031,101,TCP,202,0.052161,16.68,12.11,9.48,HTTP
254.47.102.178,21.246.8.163,7100,33,TCP,128,0.052812,29.71,4.31,8.11,ICMP
165.122.242.12,104.224.9.198,20093,172,ICMP,737,0.03026,6.24,118.11,8.29,Normal
31.9.182.103,126.221.240.118,43199,302,ICMP,647,0.033997,5.12,126.37,9.38,ICMP
211.250.64.15,225.248.120.90,42508,199,ICMP,124,0.023374,14.56,8.52,8.26,HTTP
134.64.182.214,29.137.71.236,50920,95,ICMP,144,0.056902,22.71,6.34,2.27,FTP
141.33.169.8,191.204.151.173,24279,109,UDP,1061,0.058814,18.05,58.78,0.24,Normal
119.70.105.100,123.40.23.251,24517,152,UDP,912,0.085296,8.92,102.24,3.25,DDoS
41.39.72.186,23.212.49.83,14738,100,ICMP,540,0.0433,9.34,57.82,1.99,FTP
204.239.97.5,59.140.246.182,42034,397,ICMP,1373,0.025075,27.81,49.37,8.87,DDoS
147.79.67.109,41.23.186.116,15593,182,ICMP,1456,0.05165,15.46,94.18,7.32,DDoS
93.152.95.179,14.99.227.210,28730,146,TCP,452,0.053747,17.15,26.36,9.07,HTTP
176.106.164.173,1.40.177.96,40756,307,ICMP,772,0.079578,16.17,47.74,3.45,HTTP
172.169.80.165,94.211.179.226,12723,428,TCP,825,0.069965,20.25,40.74,9.52,HTTP
23.195.200.10,149.24.103.104,2855,272,UDP,121,0.091842,23.08,5.24,1.89,FTP
102.196.50.108,9.206.32.56,3932,363,UDP,1067,0.006025,8.53,125.09,6.55,FTP
142.32.123.152,53.59.236.101,46421,440,TCP,1055,0.053503,8.5,124.12,2.23,ICMP
237.64.144.42,233.194.235.89,20238,49,ICMP,169,0.094798,24.75,6.83,9.3,FTP
179.147.61.72,47.176.106.52,44271,247,ICMP,531,0.052613,20.6,25.78,2.09,Normal
228.221.91.142,163.107.160.54,59299,189,ICMP,1127,0.042635,25.09,44.92,1.75,Normal
118.96.114.91,187.136.231.141,28693,39,UDP,1255,0.081105,20.84,60.22,9.43,HTTP
217.206.91.201,165.140.144.240,58123,101,UDP,637,0.007327,23.23,27.42,5.23,Normal
55.138.167.13,184.176.59.165,52029,441,ICMP,184,0.094692,28.87,6.37,2.71,DDoS
159.79.35.198,57.192.196.99,59140,407,TCP,1151,0.008356,19.38,59.39,9.01,Normal
149.85.153.232,39.96.172.37,35533,375,ICMP,1394,0.056679,26.91,51.8,8.35,FTP
199.179.37.190,112.245.112.128,64352,84,ICMP,290,0.070518,18.73,15.48,9.87,HTTP
234.149.168.159,211.113.106.113,62292,312,TCP,680,0.06239,26.43,25.73,2.41,ICMP
183.239.80.229,96.97.167.6,50271,299,TCP,1188,0.083617,17.45,68.08,6.57,Normal
7.1.27.107,250.41.125.222,50963,259,UDP,960,0.034791,18.64,51.5,2.3,FTP
121.234.254.141,242.19.142.87,29014,435,ICMP,837,0.068837,1.16,721.55,1.24,Normal
162.216.110.223,105.141.225.245,51699,427,TCP,236,0.013143,7.35,32.11,0.03,HTTP
6.124.239.224,196.228.79.141,27985,189,ICMP,227,0.005749,1.74,130.46,5.97,DDoS
238.219.73.223,56.212.20.103,5570,66,UDP,1205,0.058918,11.85,101.69,9.36,Normal
78.79.161.251,178.204.165.92,43187,34,ICMP,1410,0.056567,7.37,191.32,9.55,Normal
170.208.218.6,193.208.0.123,2882,230,ICMP,287,0.011163,15.94,18.01,5.84,HTTP
130.254.168.19,140.48.236.60,45312,428,UDP,535,0.0256,18.39,29.09,1.12,ICMP
11.226.200.55,213.255.144.11,30876,276,UDP,105,0.064881,9.93,10.57,6.15,DDoS
159.181.105.102,79.38.6.155,61679,283,TCP,541,0.01296,7.88,68.65,5.53,DDoS
234.177.149.58,6.63.209.228,17312,86,TCP,397,0.09705,17.64,22.51,7.26,ICMP
237.141.168.192,122.92.236.35,62637,276,TCP,1375,0.025825,4.4,312.5,9.16,ICMP
20.216.147.202,186.88.128.125,24053,101,UDP,410,0.062184,15.41,26.61,9.04,FTP
104.197.14.173,183.100.216.218,19155,39,TCP,857,0.051404,18.87,45.42,1.49,HTTP
125.226.183.191,98.251.50.92,16154,29,ICMP,170,0.01639,8.26,20.58,5.31,DDoS
208.57.62.100,52.34.68.194,34478,73,ICMP,1386,0.085593,2.83,489.75,8.66,HTTP
23.17.189.180,160.33.48.231,24282,177,UDP,439,0.03793,19.64,22.35,6.88,DDoS
90.130.152.240,139.157.90.216,36951,438,TCP,509,0.015988,8.03,63.39,1.24,Normal
4.43.1.149,203.132.161.52,16396,124,ICMP,813,0.094046,26.88,30.25,0.67,HTTP
233.61.100.99,136.115.201.254,37252,334,TCP,640,0.038729,14.91,42.92,3.51,DDoS
151.215.76.17,179.26.147.139,15196,251,TCP,219,0.019572,29.92,7.32,4.18,Normal
3.242.77.140,62.104.34.148,9646,201,TCP,1007,0.047871,27.41,36.74,4.95,HTTP
151.214.69.219,141.224.126.13,39945,49,UDP,132,0.072135,13.06,10.11,3.42,ICMP
172.201.42.113,144.158.8.184,44395,287,UDP,1420,0.093681,27.26,52.09,4.1,FTP
119.2.148.233,59.244.64.86,32643,401,ICMP,1489,0.002183,28.78,51.74,8.17,Normal
232.75.78.116,167.81.209.248,7374,126,TCP,189,0.079058,9.22,20.5,1.63,DDoS
198.90.186.3,71.163.48.81,5203,152,ICMP,1013,0.070366,29.32,34.55,4.88,HTTP
62.15.187.148,138.149.22.100,61431,38,TCP,700,0.071586,15.84,44.19,1.85,FTP
234.244.158.248,56.49.31.247,14560,75,UDP,1447,0.03512,0.38,3807.89,0.66,ICMP
41.51.58.97,102.210.36.245,5043,254,UDP,1114,0.009584,26.28,42.39,7.43,Normal
25.45.154.140,33.117.170.81,44125,62,UDP,300,0.021137,25.69,11.68,3.64,FTP
192.136.208.91,208.69.167.19,61995,433,TCP,1230,0.092664,4.56,269.74,5.81,HTTP
130.5.53.72,188.209.7.4,62905,415,UDP,1299,0.011775,1.08,1202.78,1.55,FTP
228.152.55.52,15.68.2.11,31508,110,TCP,534,0.052925,2.28,234.21,0.91,HTTP
169.150.82.255,174.114.102.207,6955,127,UDP,1257,0.002519,29.61,42.45,0.29,Normal
86.245.163.75,126.59.1.66,35373,139,TCP,981,0.081429,19.72,49.75,7.84,DDoS
60.202.157.215,251.44.71.166,41377,48,TCP,315,0.007674,27.09,11.63,5.22,DDoS
51.1.194.50,186.247.202.199,45319,57,ICMP,723,0.002512,2.26,319.91,4.03,HTTP
155.222.99.242,29.6.9.134,31955,122,TCP,1123,0.078066,24.32,46.18,3.19,FTP
213.115.80.21,152.45.79.60,34165,68,ICMP,1393,0.085722,25.93,53.72,6.71,DDoS
222.82.185.214,117.69.187.20,25864,437,UDP,275,0.090507,21.36,12.87,4.54,FTP
216.113.96.141,61.49.141.23,61244,150,UDP,377,0.055662,14.03,26.87,3.8,ICMP
86.205.111.221,255.228.113.145,38128,49,UDP,710,0.096646,27.26,26.05,0.67,ICMP
170.0.59.154,223.195.53.132,14217,332,UDP,1423,0.091826,12.0,118.58,1.03,Normal
8.201.147.142,178.115.233.196,56846,63,TCP,714,0.061908,16.54,43.17,7.99,FTP
218.134.133.81,238.91.85.1,15286,41,TCP,1143,0.003162,9.44,121.08,8.6,HTTP
95.234.11.244,189.142.254.17,55199,52,ICMP,247,0.097976,20.98,11.77,3.03,ICMP
69.213.163.174,123.20.70.252,20452,200,ICMP,185,0.073152,19.91,9.29,7.99,HTTP
99.4.56.3,1.22.47.61,41589,34,UDP,647,0.05091,28.45,22.74,1.37,FTP
175.129.132.76,186.226.20.110,30000,395,UDP,1203,0.060529,27.74,43.37,3.0,HTTP
131.70.101.154,70.81.16.75,12655,260,ICMP,776,0.08531,24.27,31.97,8.63,ICMP
105.72.220.134,139.241.27.98,14157,221,UDP,1065,0.001941,29.28,36.37,6.51,DDoS
27.247.222.51,168.181.225.12,17668,325,TCP,782,0.08961,24.4,32.05,0.56,FTP
139.42.155.135,68.215.189.210,40913,366,TCP,529,0.058105,26.55,19.92,5.02,ICMP
215.108.198.212,85.27.59.218,13810,369,ICMP,569,0.008153,5.78,98.44,8.89,DDoS
246.66.189.111,112.79.232.43,25596,196,TCP,882,0.070968,5.68,155.28,6.0,DDoS
29.116.30.99,237.45.116.170,15235,329,UDP,1474,0.068138,18.8,78.4,6.68,DDoS
209.87.92.139,89.227.96.72,55332,292,TCP,404,0.082224,17.33,23.31,5.37,HTTP
109.62.65.199,60.233.188.164,46457,275,UDP,287,0.062987,24.5,11.71,5.54,Normal
202.41.35.131,17.81.107.163,34935,345,ICMP,96,0.017893,25.08,3.83,7.46,FTP
236.153.199.210,136.186.120.157,29728,90,UDP,1274,0.010628,28.14,45.27,4.77,Normal
12.49.30.154,129.236.216.96,36207,242,TCP,1452,0.002754,21.71,66.88,4.18,ICMP
151.80.236.170,85.2.101.90,36179,107,TCP,574,0.055505,12.31,46.63,0.29,HTTP
236.18.235.180,38.22.138.47,4365,101,UDP,1310,0.009148,9.47,138.33,7.94,DDoS
31.60.255.253,10.19.113.124,1286,380,UDP,493,0.063685,7.52,65.56,0.68,FTP
234.190.61.106,105.245.18.32,33295,93,ICMP,541,0.05763,22.05,24.54,8.39,DDoS
241.6.64.255,50.148.91.215,25967,167,ICMP,471,0.034093,23.31,20.21,9.56,HTTP
22.217.149.211,13.166.16.187,43347,145,ICMP,109,0.05223,0.17,641.18,2.18,Normal
148.211.179.169,148.208.221.174,46079,439,ICMP,235,0.030627,7.88,29.82,3.56,DDoS
138.151.138.215,2.69.109.222,57325,272,ICMP,988,0.055677,4.49,220.04,8.46,HTTP
170.116.160.157,178.83.186.75,18966,223,UDP,586,0.0103,27.88,21.02,7.24,ICMP
227.156.187.73,184.23.159.31,36896,338,TCP,1009,0.050962,21.55,46.82,1.3,FTP
64.84.4.80,249.157.142.27,46496,442,TCP,1249,0.095295,11.32,110.34,2.35,Normal
31.201.28.168,245.89.199.230,35247,388,UDP,299,0.076491,19.96,14.98,7.75,Normal
231.181.26.52,91.146.1.26,45806,428,TCP,1337,0.060212,18.06,74.03,7.95,DDoS
15.180.121.156,251.23.121.110,52493,184,TCP,219,0.003674,6.98,31.38,0.64,Normal
200.231.145.14,222.14.213.91,6738,184,ICMP,566,0.062492,29.58,19.13,3.0,ICMP
230.0.101.29,47.53.200.35,40048,259,ICMP,787,0.005944,17.25,45.62,3.85,FTP
152.45.111.57,163.106.173.112,62783,146,ICMP,799,0.043812,22.71,35.18,9.41,ICMP
92.204.141.163,132.250.224.71,17091,356,TCP,604,0.054202,26.31,22.96,1.07,DDoS
185.214.255.48,244.143.120.172,42413,372,ICMP,1410,0.018249,13.05,108.05,4.36,DDoS
176.231.131.114,88.166.39.40,53181,81,ICMP,167,0.091435,8.77,19.04,7.95,HTTP
61.246.103.124,128.183.188.103,44235,160,UDP,662,0.0333,6.05,109.42,5.09,FTP
12.125.124.100,188.21.19.168,13681,178,TCP,816,0.027416,4.13,197.58,8.76,FTP
161.220.33.210,182.57.95.142,24995,155,TCP,272,0.095758,7.14,38.1,5.81,DDoS
211.119.92.42,14.180.73.123,64979,232,UDP,1465,0.030406,27.29,53.68,0.69,HTTP
55.14.241.151,98.44.200.159,24427,429,TCP,426,0.063615,13.84,30.78,5.7,DDoS
246.120.124.220,215.136.40.62,38394,223,TCP,652,0.093211,6.4,101.88,4.91,HTTP
144.136.95.237,67.12.238.103,22537,347,ICMP,145,0.0773,6.81,21.29,7.39,DDoS
44.218.232.44,30.179.135.125,41726,77,UDP,268,0.059032,11.01,24.34,2.27,FTP
80.86.34.78,7.14.222.246,48151,440,UDP,1451,0.095483,14.79,98.11,9.78,FTP
59.7.195.198,55.74.1.75,45520,318,UDP,858,0.087993,8.88,96.62,6.03,DDoS
165.170.185.96,242.228.176.43,59239,142,TCP,223,0.068429,0.43,518.6,9.03,HTTP
75.113.164.29,218.107.141.254,25774,346,ICMP,602,0.014118,23.74,25.36,8.47,HTTP
60.12.125.73,159.173.29.225,30396,380,UDP,1418,0.058407,21.86,64.87,5.43,Normal
231.215.26.248,235.201.82.20,9838,150,ICMP,1388,0.04081,17.12,81.07,5.6,ICMP
171.229.220.23,237.62.53.113,7153,389,ICMP,545,0.007555,11.57,47.1,6.33,ICMP
155.171.65.91,86.221.198.171,22359,298,ICMP,1480,0.097105,10.6,139.62,9.94,DDoS
244.16.148.108,56.51.196.22,63715,386,ICMP,168,0.042006,20.46,8.21,7.45,Normal
224.28.151.167,46.202.237.97,58803,441,UDP,610,0.063038,17.55,34.76,6.87,DDoS
202.81.255.162,71.220.246.0,24197,58,ICMP,801,0.035028,26.72,29.98,4.43,HTTP
133.236.143.156,220.38.55.135,27092,197,TCP,684,0.036801,15.43,44.33,7.92,DDoS
145.168.153.222,142.170.1.82,7472,279,TCP,429,0.097053,8.76,48.97,3.39,Normal
66.231.27.169,203.142.71.96,19342,346,TCP,1097,0.054949,27.49,39.91,7.76,HTTP
10.190.42.232,75.211.85.97,54091,273,ICMP,1429,0.032932,1.91,748.17,2.28,ICMP
242.203.238.177,214.114.192.45,64443,77,ICMP,286,0.030088,18.46,15.49,1.32,ICMP
246.143.175.41,117.168.124.126,19815,251,UDP,1180,0.041328,20.93,56.38,3.76,FTP
243.229.145.182,55.50.3.53,38565,184,UDP,212,0.075684,3.79,55.94,5.79,DDoS
92.81.224.196,54.248.11.156,50882,70,ICMP,1257,0.080928,21.23,59.21,4.47,ICMP
93.79.180.248,136.100.121.219,5724,424,TCP,729,0.080007,0.73,998.63,1.69,DDoS
164.162.70.55,93.218.11.158,49704,97,ICMP,924,0.033835,9.19,100.54,6.66,FTP
92.183.132.152,184.151.87.77,60294,113,TCP,1439,0.035144,14.52,99.1,5.72,DDoS
164.224.45.106,81.34.36.46,34176,36,TCP,1315,0.068969,18.5,71.08,8.24,HTTP
187.137.251.42,80.52.71.156,10139,245,ICMP,1474,0.057214,11.38,129.53,8.84,Normal
207.138.220.125,98.6.131.84,2453,249,ICMP,902,0.03873,20.09,44.9,6.43,DDoS
55.109.144.122,103.216.216.104,58783,423,UDP,863,0.095651,21.42,40.29,8.19,HTTP
14.172.189.243,58.228.118.171,6142,37,UDP,212,0.016447,16.92,12.53,9.49,ICMP
98.147.237.113,154.22.215.252,11910,87,UDP,576,0.044099,27.74,20.76,9.98,ICMP
190.34.95.34,233.226.216.68,25458,184,TCP,1370,0.025,26.95,50.83,9.43,FTP
228.181.97.123,240.26.249.137,28305,79,TCP,176,0.018327,26.0,6.77,4.51,HTTP
65.254.194.183,254.67.167.18,44907,22,ICMP,492,0.071724,13.79,35.68,7.08,DDoS
104.94.38.229,29.8.87.122,27081,241,ICMP,105,0.004977,15.12,6.94,0.57,ICMP
210.106.69.209,176.250.84.231,19033,421,ICMP,871,0.0438,1.93,451.3,4.99,FTP
2.75.250.249,246.179.134.133,34592,125,UDP,469,0.09168,14.33,32.73,9.63,DDoS
255.20.151.130,154.198.159.40,10773,104,TCP,1087,0.022971,26.14,41.58,9.55,Normal
50.152.126.84,80.72.170.11,19077,364,ICMP,1079,0.00836,3.44,313.66,3.87,ICMP
124.76.209.202,245.179.193.13,58349,317,ICMP,1414,0.032145,11.72,120.65,6.98,HTTP
23.108.87.105,199.155.142.42,10731,295,UDP,700,0.092689,9.93,70.49,6.12,ICMP
88.9.86.31,75.157.187.213,19332,67,ICMP,966,0.051193,7.96,121.36,9.55,FTP
1.98.141.117,141.108.8.64,35521,289,UDP,251,0.090549,0.21,1195.24,8.99,FTP
136.198.17.103,91.51.111.139,58063,345,UDP,1199,0.080704,20.35,58.92,9.13,ICMP
185.107.177.153,195.73.73.68,64719,338,TCP,824,0.053633,13.84,59.54,9.65,DDoS
100.120.216.110,129.184.156.95,35540,344,ICMP,539,0.003076,10.85,49.68,9.04,Normal
246.212.160.146,171.248.240.243,50384,381,UDP,540,0.073632,21.65,24.94,5.79,ICMP
159.136.196.248,213.127.89.13,64936,36,TCP,367,0.084562,24.61,14.91,2.69,FTP
42.222.164.220,116.218.234.118,21146,111,ICMP,867,0.012897,15.43,56.19,3.22,DDoS
184.110.179.137,107.166.56.86,39100,184,ICMP,734,0.035547,7.56,97.09,5.5,ICMP
64.60.96.147,208.208.30.42,34412,394,ICMP,274,0.079469,4.16,65.87,0.52,FTP
242.117.64.28,53.147.47.7,28081,341,ICMP,1315,0.015426,6.72,195.68,0.33,HTTP
245.238.11.105,111.67.54.254,29184,225,UDP,83,0.008823,23.79,3.49,8.9,ICMP
205.232.195.44,33.31.73.86,63502,369,ICMP,730,0.091433,24.55,29.74,7.81,ICMP
106.131.241.181,174.198.83.128,6109,137,ICMP,125,0.017921,13.43,9.31,7.67,FTP
245.228.212.137,46.224.197.135,12914,163,UDP,827,0.041344,29.5,28.03,9.69,HTTP
106.208.121.120,123.218.10.167,11768,197,TCP,104,0.079761,8.53,12.19,8.71,DDoS
171.255.245.23,237.75.90.156,2321,328,UDP,182,0.066494,12.57,14.48,4.88,HTTP
121.28.54.43,10.57.98.200,4772,285,UDP,710,0.006845,24.01,29.57,5.35,DDoS
120.11.145.216,233.223.137.1,53971,339,UDP,1336,0.074844,6.22,214.79,1.71,HTTP
25.5.223.251,107.164.28.142,36168,237,UDP,255,0.037198,17.04,14.96,8.12,HTTP
114.240.59.19,169.127.193.76,11173,372,ICMP,309,0.053397,24.16,12.79,9.4,FTP
228.52.144.97,31.204.66.50,12716,277,TCP,244,0.003415,0.52,469.23,0.79,ICMP
80.126.228.101,244.223.230.133,37951,228,ICMP,692,0.022869,6.27,110.37,5.5,FTP
221.121.153.166,84.56.190.131,1212,329,UDP,737,0.045307,19.16,38.47,5.4,HTTP
197.135.65.129,32.189.109.88,58455,427,ICMP,569,0.023875,12.19,46.68,6.34,DDoS
186.8.176.52,12.246.138.119,26098,410,UDP,1204,0.027251,17.48,68.88,8.35,HTTP
253.18.223.140,191.206.87.37,50986,356,ICMP,954,0.018184,14.49,65.84,8.76,HTTP
83.105.78.170,101.145.155.62,57632,206,ICMP,713,0.025388,18.14,39.31,0.89,HTTP
110.18.180.220,79.82.35.38,53347,31,UDP,1116,0.014131,9.63,115.89,7.12,FTP
21.189.187.83,186.20.35.115,11463,237,UDP,964,0.007395,1.79,538.55,8.35,FTP
201.253.220.22,5.147.120.117,26860,270,ICMP,948,0.096097,0.31,3058.06,8.14,ICMP
250.117.222.6,108.189.135.181,7407,183,ICMP,396,0.010244,20.8,19.04,1.97,DDoS
145.186.174.179,213.27.132.152,16331,397,TCP,335,0.030164,27.5,12.18,3.71,DDoS
220.164.157.94,199.21.255.92,20853,93,ICMP,1082,0.010602,25.72,42.07,5.85,ICMP
128.174.131.144,29.182.48.178,4167,112,TCP,1037,0.068324,3.96,261.87,7.47,ICMP
119.155.205.84,232.28.98.177,1653,404,TCP,338,0.01467,3.29,102.74,3.94,HTTP
10.152.123.253,242.105.189.85,10445,93,ICMP,225,0.011213,6.37,35.32,5.62,FTP
182.188.74.176,216.108.232.6,44996,208,ICMP,868,0.052007,10.92,79.49,6.68,HTTP
166.156.122.56,199.186.149.176,46602,292,TCP,305,0.095243,9.78,31.19,2.76,DDoS
230.202.186.109,164.221.214.234,26811,235,TCP,1392,0.040174,8.97,155.18,2.93,Normal
162.81.82.62,29.118.117.66,37006,440,ICMP,133,0.024739,3.37,39.47,4.75,ICMP
58.120.173.125,49.7.209.96,16443,243,ICMP,771,0.076058,13.47,57.24,2.42,DDoS
219.155.67.179,172.17.129.127,8689,213,UDP,212,0.093525,7.29,29.08,0.7,Normal
250.56.209.48,59.51.125.103,17987,121,TCP,753,0.018169,21.01,35.84,4.52,FTP
200.254.126.78,5.31.35.174,42042,310,ICMP,1434,0.032971,6.49,220.96,1.96,HTTP
132.19.61.211,176.19.45.61,17089,293,ICMP,1146,0.087717,29.38,39.01,1.88,FTP
202.36.171.14,178.31.41.206,10704,237,TCP,1320,0.065466,6.47,204.02,2.67,FTP
27.133.176.54,44.121.103.125,63571,266,ICMP,781,0.083136,22.45,34.79,3.04,Normal
144.57.232.74,221.157.173.67,30395,48,UDP,145,0.00297,5.1,28.43,4.19,HTTP
222.5.71.255,223.233.248.205,11853,394,ICMP,384,0.041891,18.01,21.32,1.11,ICMP
3.81.67.48,175.4.89.78,38048,271,ICMP,1464,0.095515,21.05,69.55,7.03,HTTP
242.167.155.52,7.13.61.244,59606,429,ICMP,1464,0.094808,10.75,136.19,0.5,Normal
71.27.223.218,98.185.238.221,5613,394,UDP,781,0.067362,22.69,34.42,0.93,ICMP
121.60.223.10,77.253.99.179,7762,174,ICMP,315,0.046478,4.02,78.36,9.42,HTTP
30.59.53.118,201.174.27.243,59367,403,TCP,530,0.072867,20.5,25.85,2.29,Normal
64.149.252.55,147.98.128.44,2195,34,UDP,641,0.016709,20.9,30.67,8.84,DDoS
201.244.212.167,234.227.124.227,64278,48,ICMP,1386,0.035878,29.24,47.4,5.67,ICMP
241.184.205.135,167.244.11.230,26346,91,ICMP,1455,0.030626,8.75,166.29,9.33,ICMP
39.48.200.204,183.27.236.159,53339,385,UDP,472,0.066694,23.83,19.81,9.57,ICMP
74.44.80.29,35.62.39.255,9522,145,ICMP,1323,0.048452,5.09,259.92,8.1,FTP
155.33.224.41,205.100.80.184,30246,157,TCP,398,0.082412,18.87,21.09,8.49,DDoS
158.149.166.52,104.18.124.182,50113,131,UDP,870,0.038326,22.11,39.35,4.95,DDoS
24.111.115.94,48.117.229.82,53536,355,UDP,405,0.095853,10.07,40.22,0.58,HTTP
11.60.37.46,167.125.25.90,21192,47,UDP,1356,0.06302,3.28,413.41,7.38,Normal
45.249.63.7,215.74.94.121,22275,75,UDP,690,0.097068,0.57,1210.53,0.05,DDoS
39.166.183.81,225.13.92.152,47138,82,ICMP,617,0.059156,23.79,25.94,6.88,DDoS
38.129.227.96,120.61.178.177,7614,64,UDP,104,0.002065,16.99,6.12,2.09,FTP
158.51.73.218,237.71.28.228,15534,431,UDP,1009,0.009641,28.16,35.83,1.1,Normal
81.7.23.211,41.105.225.37,44085,152,TCP,722,0.014302,28.64,25.21,1.68,DDoS
214.241.15.126,191.106.131.121,28822,376,TCP,1090,0.025874,15.76,69.16,6.03,DDoS
253.59.85.14,128.230.183.145,33173,90,UDP,192,0.049264,6.82,28.15,9.36,ICMP
79.221.40.127,249.252.57.143,45561,182,TCP,529,0.012839,23.4,22.61,1.82,HTTP
8.218.74.179,17.179.3.104,46554,288,UDP,1200,0.017995,5.19,231.21,9.41,FTP
62.58.0.15,130.197.15.0,37881,285,UDP,742,0.071109,23.48,31.6,9.52,ICMP
198.233.70.239,121.29.59.195,53326,225,ICMP,509,0.0564,16.27,31.28,5.06,HTTP
250.159.4.49,86.5.93.155,17139,176,UDP,900,0.034129,24.34,36.98,9.09,HTTP
152.27.165.144,55.62.105.181,41316,340,UDP,1000,0.088377,21.89,45.68,0.96,FTP
123.199.227.239,148.7.133.77,50430,239,UDP,914,0.003535,16.99,53.8,1.58,FTP
36.162.182.194,44.122.105.179,57566,85,ICMP,874,0.078408,5.44,160.66,6.1,FTP
17.207.96.46,130.3.77.59,19628,164,TCP,1065,0.061549,1.4,760.71,5.29,Normal
242.110.154.10,153.184.244.205,6387,192,ICMP,816,0.063548,24.79,32.92,6.25,FTP
217.220.218.228,147.9.187.93,42954,40,TCP,212,0.071935,22.12,9.58,7.19,FTP
135.201.70.141,55.243.1.206,26304,349,UDP,630,0.042124,17.7,35.59,8.83,Normal
219.53.189.33,104.178.26.231,32323,371,TCP,803,0.025258,2.16,371.76,7.8,FTP
122.182.250.238,187.162.42.2,27463,229,TCP,908,0.093083,29.03,31.28,6.55,ICMP
155.129.147.92,121.120.236.149,41881,107,TCP,1447,0.048693,10.98,131.79,9.2,DDoS
125.72.49.14,5.124.92.92,3222,149,UDP,627,0.079882,13.57,46.2,5.51,FTP
235.218.28.15,14.188.115.85,21586,433,ICMP,1086,0.079006,6.83,159.0,4.0,FTP
86.99.202.0,126.2.180.171,48585,227,ICMP,313,0.064966,21.73,14.4,6.28,DDoS
223.12.145.184,237.104.189.32,59030,20,UDP,1124,0.003246,7.86,143.0,7.82,DDoS
43.212.40.245,152.30.203.6,38597,423,ICMP,704,0.067532,0.11,6400.0,0.02,DDoS
